Object,Class,Init Prop,Min Thresh,Max Thresh,Commit Prop
line72to76,overhead_line,rating.winter.continuous,,900.0,current_in_A
line72to76,overhead_line,rating.winter.continuous,,900.0,current_in_B
line72to76,overhead_line,rating.winter.continuous,,900.0,current_in_C
line73to74,overhead_line,rating.summer.continuous,,850.0,current_out_A
line73to74,overhead_line,rating.summer.continuous,,850.0,current_out_B
line73to74,overhead_line,rating.summer.continuous,,850.0,current_out_C
line73to74,overhead_line,rating.summer.continuous,,850.0,current_in_A
line73to74,overhead_line,rating.summer.continuous,,850.0,current_in_B
line73to74,overhead_line,rating.summer.continuous,,850.0,current_in_C
line73to74,overhead_line,rating.winter.continuous,,900.0,current_out_A
line73to74,overhead_line,rating.winter.continuous,,900.0,current_out_B
line73to74,overhead_line,rating.winter.continuous,,900.0,current_out_C
line73to74,overhead_line,rating.winter.continuous,,900.0,current_in_A
line73to74,overhead_line,rating.winter.continuous,,900.0,current_in_B
line73to74,overhead_line,rating.winter.continuous,,900.0,current_in_C
line74to75,overhead_line,rating.summer.continuous,,850.0,current_out_A
line74to75,overhead_line,rating.summer.continuous,,850.0,current_out_B
line74to75,overhead_line,rating.summer.continuous,,850.0,current_out_C
line74to75,overhead_line,rating.summer.continuous,,850.0,current_in_A
line74to75,overhead_line,rating.summer.continuous,,850.0,current_in_B
line74to75,overhead_line,rating.summer.continuous,,850.0,current_in_C
line74to75,overhead_line,rating.winter.continuous,,900.0,current_out_A
line74to75,overhead_line,rating.winter.continuous,,900.0,current_out_B
line74to75,overhead_line,rating.winter.continuous,,900.0,current_out_C
line74to75,overhead_line,rating.winter.continuous,,900.0,current_in_A
line74to75,overhead_line,rating.winter.continuous,,900.0,current_in_B
line74to75,overhead_line,rating.winter.continuous,,900.0,current_in_C
line76to77,overhead_line,rating.summer.continuous,,850.0,current_out_A
line76to77,overhead_line,rating.summer.continuous,,850.0,current_out_B
line76to77,overhead_line,rating.summer.continuous,,850.0,current_out_C
line76to77,overhead_line,rating.summer.continuous,,850.0,current_in_A
line76to77,overhead_line,rating.summer.continuous,,850.0,current_in_B
line76to77,overhead_line,rating.summer.continuous,,850.0,current_in_C
line76to77,overhead_line,rating.winter.continuous,,900.0,current_out_A
line76to77,overhead_line,rating.winter.continuous,,900.0,current_out_B
line76to77,overhead_line,rating.winter.continuous,,900.0,current_out_C
line76to77,overhead_line,rating.winter.continuous,,900.0,current_in_A
line76to77,overhead_line,rating.winter.continuous,,900.0,current_in_B
line76to77,overhead_line,rating.winter.continuous,,900.0,current_in_C
line76to86,overhead_line,rating.summer.continuous,,850.0,current_out_A
line76to86,overhead_line,rating.summer.continuous,,850.0,current_out_B
line76to86,overhead_line,rating.summer.continuous,,850.0,current_out_C
line76to86,overhead_line,rating.summer.continuous,,850.0,current_in_A
line76to86,overhead_line,rating.summer.continuous,,850.0,current_in_B
line76to86,overhead_line,rating.summer.continuous,,850.0,current_in_C
line76to86,overhead_line,rating.winter.continuous,,900.0,current_out_A
line76to86,overhead_line,rating.winter.continuous,,900.0,current_out_B
line76to86,overhead_line,rating.winter.continuous,,900.0,current_out_C
line76to86,overhead_line,rating.winter.continuous,,900.0,current_in_A
line76to86,overhead_line,rating.winter.continuous,,900.0,current_in_B
line76to86,overhead_line,rating.winter.continuous,,900.0,current_in_C
line77to78,overhead_line,rating.summer.continuous,,850.0,current_out_A
line77to78,overhead_line,rating.summer.continuous,,850.0,current_out_B
line77to78,overhead_line,rating.summer.continuous,,850.0,current_out_C
line77to78,overhead_line,rating.summer.continuous,,850.0,current_in_A
line77to78,overhead_line,rating.summer.continuous,,850.0,current_in_B
line77to78,overhead_line,rating.summer.continuous,,850.0,current_in_C
line77to78,overhead_line,rating.winter.continuous,,900.0,current_out_A
line77to78,overhead_line,rating.winter.continuous,,900.0,current_out_B
line77to78,overhead_line,rating.winter.continuous,,900.0,current_out_C
line77to78,overhead_line,rating.winter.continuous,,900.0,current_in_A
line77to78,overhead_line,rating.winter.continuous,,900.0,current_in_B
line77to78,overhead_line,rating.winter.continuous,,900.0,current_in_C
line78to79,overhead_line,rating.summer.continuous,,850.0,current_out_A
line78to79,overhead_line,rating.summer.continuous,,850.0,current_out_B
line78to79,overhead_line,rating.summer.continuous,,850.0,current_out_C
line78to79,overhead_line,rating.summer.continuous,,850.0,current_in_A
line78to79,overhead_line,rating.summer.continuous,,850.0,current_in_B
line78to79,overhead_line,rating.summer.continuous,,850.0,current_in_C
line78to79,overhead_line,rating.winter.continuous,,900.0,current_out_A
line78to79,overhead_line,rating.winter.continuous,,900.0,current_out_B
line78to79,overhead_line,rating.winter.continuous,,900.0,current_out_C
line78to79,overhead_line,rating.winter.continuous,,900.0,current_in_A
line78to79,overhead_line,rating.winter.continuous,,900.0,current_in_B
line78to79,overhead_line,rating.winter.continuous,,900.0,current_in_C
line78to80,overhead_line,rating.summer.continuous,,850.0,current_out_A
line78to80,overhead_line,rating.summer.continuous,,850.0,current_out_B
line78to80,overhead_line,rating.summer.continuous,,850.0,current_out_C
line78to80,overhead_line,rating.summer.continuous,,850.0,current_in_A
line78to80,overhead_line,rating.summer.continuous,,850.0,current_in_B
line78to80,overhead_line,rating.summer.continuous,,850.0,current_in_C
line78to80,overhead_line,rating.winter.continuous,,900.0,current_out_A
line78to80,overhead_line,rating.winter.continuous,,900.0,current_out_B
line78to80,overhead_line,rating.winter.continuous,,900.0,current_out_C
line78to80,overhead_line,rating.winter.continuous,,900.0,current_in_A
line78to80,overhead_line,rating.winter.continuous,,900.0,current_in_B
line78to80,overhead_line,rating.winter.continuous,,900.0,current_in_C
line80to81,overhead_line,rating.summer.continuous,,850.0,current_out_A
line80to81,overhead_line,rating.summer.continuous,,850.0,current_out_B
line80to81,overhead_line,rating.summer.continuous,,850.0,current_out_C
line80to81,overhead_line,rating.summer.continuous,,850.0,current_in_A
line80to81,overhead_line,rating.summer.continuous,,850.0,current_in_B
line80to81,overhead_line,rating.summer.continuous,,850.0,current_in_C
line80to81,overhead_line,rating.winter.continuous,,900.0,current_out_A
line80to81,overhead_line,rating.winter.continuous,,900.0,current_out_B
line80to81,overhead_line,rating.winter.continuous,,900.0,current_out_C
line80to81,overhead_line,rating.winter.continuous,,900.0,current_in_A
line80to81,overhead_line,rating.winter.continuous,,900.0,current_in_B
line80to81,overhead_line,rating.winter.continuous,,900.0,current_in_C
line81to82,overhead_line,rating.summer.continuous,,850.0,current_out_A
line81to82,overhead_line,rating.summer.continuous,,850.0,current_out_B
line81to82,overhead_line,rating.summer.continuous,,850.0,current_out_C
line81to82,overhead_line,rating.summer.continuous,,850.0,current_in_A
line81to82,overhead_line,rating.summer.continuous,,850.0,current_in_B
line81to82,overhead_line,rating.summer.continuous,,850.0,current_in_C
line81to82,overhead_line,rating.winter.continuous,,900.0,current_out_A
line81to82,overhead_line,rating.winter.continuous,,900.0,current_out_B
line81to82,overhead_line,rating.winter.continuous,,900.0,current_out_C
line81to82,overhead_line,rating.winter.continuous,,900.0,current_in_A
line81to82,overhead_line,rating.winter.continuous,,900.0,current_in_B
line81to82,overhead_line,rating.winter.continuous,,900.0,current_in_C
line81to84,overhead_line,rating.summer.continuous,,850.0,current_out_A
line81to84,overhead_line,rating.summer.continuous,,850.0,current_out_B
line81to84,overhead_line,rating.summer.continuous,,850.0,current_out_C
line81to84,overhead_line,rating.summer.continuous,,850.0,current_in_A
line81to84,overhead_line,rating.summer.continuous,,850.0,current_in_B
line81to84,overhead_line,rating.summer.continuous,,850.0,current_in_C
line81to84,overhead_line,rating.winter.continuous,,900.0,current_out_A
line81to84,overhead_line,rating.winter.continuous,,900.0,current_out_B
line81to84,overhead_line,rating.winter.continuous,,900.0,current_out_C
line81to84,overhead_line,rating.winter.continuous,,900.0,current_in_A
line81to84,overhead_line,rating.winter.continuous,,900.0,current_in_B
line81to84,overhead_line,rating.winter.continuous,,900.0,current_in_C
line82to83,overhead_line,rating.summer.continuous,,850.0,current_out_A
line82to83,overhead_line,rating.summer.continuous,,850.0,current_out_B
line82to83,overhead_line,rating.summer.continuous,,850.0,current_out_C
line82to83,overhead_line,rating.summer.continuous,,850.0,current_in_A
line82to83,overhead_line,rating.summer.continuous,,850.0,current_in_B
line82to83,overhead_line,rating.summer.continuous,,850.0,current_in_C
line82to83,overhead_line,rating.winter.continuous,,900.0,current_out_A
line82to83,overhead_line,rating.winter.continuous,,900.0,current_out_B
line82to83,overhead_line,rating.winter.continuous,,900.0,current_out_C
line82to83,overhead_line,rating.winter.continuous,,900.0,current_in_A
line82to83,overhead_line,rating.winter.continuous,,900.0,current_in_B
line82to83,overhead_line,rating.winter.continuous,,900.0,current_in_C
line84to85,overhead_line,rating.summer.continuous,,850.0,current_out_A
line84to85,overhead_line,rating.summer.continuous,,850.0,current_out_B
line84to85,overhead_line,rating.summer.continuous,,850.0,current_out_C
line84to85,overhead_line,rating.summer.continuous,,850.0,current_in_A
line84to85,overhead_line,rating.summer.continuous,,850.0,current_in_B
line84to85,overhead_line,rating.summer.continuous,,850.0,current_in_C
line84to85,overhead_line,rating.winter.continuous,,900.0,current_out_A
line84to85,overhead_line,rating.winter.continuous,,900.0,current_out_B
line84to85,overhead_line,rating.winter.continuous,,900.0,current_out_C
line84to85,overhead_line,rating.winter.continuous,,900.0,current_in_A
line84to85,overhead_line,rating.winter.continuous,,900.0,current_in_B
line84to85,overhead_line,rating.winter.continuous,,900.0,current_in_C
line86to87,overhead_line,rating.summer.continuous,,850.0,current_out_A
line86to87,overhead_line,rating.summer.continuous,,850.0,current_out_B
line86to87,overhead_line,rating.summer.continuous,,850.0,current_out_C
line86to87,overhead_line,rating.summer.continuous,,850.0,current_in_A
line86to87,overhead_line,rating.summer.continuous,,850.0,current_in_B
line86to87,overhead_line,rating.summer.continuous,,850.0,current_in_C
line86to87,overhead_line,rating.winter.continuous,,900.0,current_out_A
line86to87,overhead_line,rating.winter.continuous,,900.0,current_out_B
line86to87,overhead_line,rating.winter.continuous,,900.0,current_out_C
line86to87,overhead_line,rating.winter.continuous,,900.0,current_in_A
line86to87,overhead_line,rating.winter.continuous,,900.0,current_in_B
line86to87,overhead_line,rating.winter.continuous,,900.0,current_in_C
line87to88,overhead_line,rating.summer.continuous,,850.0,current_out_A
line87to88,overhead_line,rating.summer.continuous,,850.0,current_out_B
line87to88,overhead_line,rating.summer.continuous,,850.0,current_out_C
line87to88,overhead_line,rating.summer.continuous,,850.0,current_in_A
line87to88,overhead_line,rating.summer.continuous,,850.0,current_in_B
line87to88,overhead_line,rating.summer.continuous,,850.0,current_in_C
line87to88,overhead_line,rating.winter.continuous,,900.0,current_out_A
line87to88,overhead_line,rating.winter.continuous,,900.0,current_out_B
line87to88,overhead_line,rating.winter.continuous,,900.0,current_out_C
line87to88,overhead_line,rating.winter.continuous,,900.0,current_in_A
line87to88,overhead_line,rating.winter.continuous,,900.0,current_in_B
line87to88,overhead_line,rating.winter.continuous,,900.0,current_in_C
line87to89,overhead_line,rating.summer.continuous,,850.0,current_out_A
line87to89,overhead_line,rating.summer.continuous,,850.0,current_out_B
line87to89,overhead_line,rating.summer.continuous,,850.0,current_out_C
line87to89,overhead_line,rating.summer.continuous,,850.0,current_in_A
line87to89,overhead_line,rating.summer.continuous,,850.0,current_in_B
line87to89,overhead_line,rating.summer.continuous,,850.0,current_in_C
line87to89,overhead_line,rating.winter.continuous,,900.0,current_out_A
line87to89,overhead_line,rating.winter.continuous,,900.0,current_out_B
line87to89,overhead_line,rating.winter.continuous,,900.0,current_out_C
line87to89,overhead_line,rating.winter.continuous,,900.0,current_in_A
line87to89,overhead_line,rating.winter.continuous,,900.0,current_in_B
line87to89,overhead_line,rating.winter.continuous,,900.0,current_in_C
line89to90,overhead_line,rating.summer.continuous,,850.0,current_out_A
line89to90,overhead_line,rating.summer.continuous,,850.0,current_out_B
line89to90,overhead_line,rating.summer.continuous,,850.0,current_out_C
line89to90,overhead_line,rating.summer.continuous,,850.0,current_in_A
line89to90,overhead_line,rating.summer.continuous,,850.0,current_in_B
line89to90,overhead_line,rating.summer.continuous,,850.0,current_in_C
line89to90,overhead_line,rating.winter.continuous,,900.0,current_out_A
line89to90,overhead_line,rating.winter.continuous,,900.0,current_out_B
line89to90,overhead_line,rating.winter.continuous,,900.0,current_out_C
line89to90,overhead_line,rating.winter.continuous,,900.0,current_in_A
line89to90,overhead_line,rating.winter.continuous,,900.0,current_in_B
line89to90,overhead_line,rating.winter.continuous,,900.0,current_in_C
line89to91,overhead_line,rating.summer.continuous,,850.0,current_out_A
line89to91,overhead_line,rating.summer.continuous,,850.0,current_out_B
line89to91,overhead_line,rating.summer.continuous,,850.0,current_out_C
line89to91,overhead_line,rating.summer.continuous,,850.0,current_in_A
line89to91,overhead_line,rating.summer.continuous,,850.0,current_in_B
line89to91,overhead_line,rating.summer.continuous,,850.0,current_in_C
line89to91,overhead_line,rating.winter.continuous,,900.0,current_out_A
line89to91,overhead_line,rating.winter.continuous,,900.0,current_out_B
line89to91,overhead_line,rating.winter.continuous,,900.0,current_out_C
line89to91,overhead_line,rating.winter.continuous,,900.0,current_in_A
line89to91,overhead_line,rating.winter.continuous,,900.0,current_in_B
line89to91,overhead_line,rating.winter.continuous,,900.0,current_in_C
line91to92,overhead_line,rating.summer.continuous,,850.0,current_out_A
line91to92,overhead_line,rating.summer.continuous,,850.0,current_out_B
line91to92,overhead_line,rating.summer.continuous,,850.0,current_out_C
line91to92,overhead_line,rating.summer.continuous,,850.0,current_in_A
line91to92,overhead_line,rating.summer.continuous,,850.0,current_in_B
line91to92,overhead_line,rating.summer.continuous,,850.0,current_in_C
line91to92,overhead_line,rating.winter.continuous,,900.0,current_out_A
line91to92,overhead_line,rating.winter.continuous,,900.0,current_out_B
line91to92,overhead_line,rating.winter.continuous,,900.0,current_out_C
line91to92,overhead_line,rating.winter.continuous,,900.0,current_in_A
line91to92,overhead_line,rating.winter.continuous,,900.0,current_in_B
line91to92,overhead_line,rating.winter.continuous,,900.0,current_in_C
line91to93,overhead_line,rating.summer.continuous,,850.0,current_out_A
line91to93,overhead_line,rating.summer.continuous,,850.0,current_out_B
line91to93,overhead_line,rating.summer.continuous,,850.0,current_out_C
line91to93,overhead_line,rating.summer.continuous,,850.0,current_in_A
line91to93,overhead_line,rating.summer.continuous,,850.0,current_in_B
line91to93,overhead_line,rating.summer.continuous,,850.0,current_in_C
line91to93,overhead_line,rating.winter.continuous,,900.0,current_out_A
line91to93,overhead_line,rating.winter.continuous,,900.0,current_out_B
line91to93,overhead_line,rating.winter.continuous,,900.0,current_out_C
line91to93,overhead_line,rating.winter.continuous,,900.0,current_in_A
line91to93,overhead_line,rating.winter.continuous,,900.0,current_in_B
line91to93,overhead_line,rating.winter.continuous,,900.0,current_in_C
line93to94,overhead_line,rating.summer.continuous,,850.0,current_out_A
line93to94,overhead_line,rating.summer.continuous,,850.0,current_out_B
line93to94,overhead_line,rating.summer.continuous,,850.0,current_out_C
line93to94,overhead_line,rating.summer.continuous,,850.0,current_in_A
line93to94,overhead_line,rating.summer.continuous,,850.0,current_in_B
line93to94,overhead_line,rating.summer.continuous,,850.0,current_in_C
line93to94,overhead_line,rating.winter.continuous,,900.0,current_out_A
line93to94,overhead_line,rating.winter.continuous,,900.0,current_out_B
line93to94,overhead_line,rating.winter.continuous,,900.0,current_out_C
line93to94,overhead_line,rating.winter.continuous,,900.0,current_in_A
line93to94,overhead_line,rating.winter.continuous,,900.0,current_in_B
line93to94,overhead_line,rating.winter.continuous,,900.0,current_in_C
line93to95,overhead_line,rating.summer.continuous,,850.0,current_out_A
line93to95,overhead_line,rating.summer.continuous,,850.0,current_out_B
line93to95,overhead_line,rating.summer.continuous,,850.0,current_out_C
line93to95,overhead_line,rating.summer.continuous,,850.0,current_in_A
line93to95,overhead_line,rating.summer.continuous,,850.0,current_in_B
line93to95,overhead_line,rating.summer.continuous,,850.0,current_in_C
line93to95,overhead_line,rating.winter.continuous,,900.0,current_out_A
line93to95,overhead_line,rating.winter.continuous,,900.0,current_out_B
line93to95,overhead_line,rating.winter.continuous,,900.0,current_out_C
line93to95,overhead_line,rating.winter.continuous,,900.0,current_in_A
line93to95,overhead_line,rating.winter.continuous,,900.0,current_in_B
line93to95,overhead_line,rating.winter.continuous,,900.0,current_in_C
line95to96,overhead_line,rating.summer.continuous,,850.0,current_out_A
line95to96,overhead_line,rating.summer.continuous,,850.0,current_out_B
line95to96,overhead_line,rating.summer.continuous,,850.0,current_out_C
line95to96,overhead_line,rating.summer.continuous,,850.0,current_in_A
line95to96,overhead_line,rating.summer.continuous,,850.0,current_in_B
line95to96,overhead_line,rating.summer.continuous,,850.0,current_in_C
line95to96,overhead_line,rating.winter.continuous,,900.0,current_out_A
line95to96,overhead_line,rating.winter.continuous,,900.0,current_out_B
line95to96,overhead_line,rating.winter.continuous,,900.0,current_out_C
line95to96,overhead_line,rating.winter.continuous,,900.0,current_in_A
line95to96,overhead_line,rating.winter.continuous,,900.0,current_in_B
line95to96,overhead_line,rating.winter.continuous,,900.0,current_in_C
line97to98,overhead_line,rating.summer.continuous,,850.0,current_out_A
line97to98,overhead_line,rating.summer.continuous,,850.0,current_out_B
line97to98,overhead_line,rating.summer.continuous,,850.0,current_out_C
line97to98,overhead_line,rating.summer.continuous,,850.0,current_in_A
line97to98,overhead_line,rating.summer.continuous,,850.0,current_in_B
line97to98,overhead_line,rating.summer.continuous,,850.0,current_in_C
line97to98,overhead_line,rating.winter.continuous,,900.0,current_out_A
line97to98,overhead_line,rating.winter.continuous,,900.0,current_out_B
line97to98,overhead_line,rating.winter.continuous,,900.0,current_out_C
line97to98,overhead_line,rating.winter.continuous,,900.0,current_in_A
line97to98,overhead_line,rating.winter.continuous,,900.0,current_in_B
line97to98,overhead_line,rating.winter.continuous,,900.0,current_in_C
line98to99,overhead_line,rating.summer.continuous,,850.0,current_out_A
line98to99,overhead_line,rating.summer.continuous,,850.0,current_out_B
line98to99,overhead_line,rating.summer.continuous,,850.0,current_out_C
line98to99,overhead_line,rating.summer.continuous,,850.0,current_in_A
line98to99,overhead_line,rating.summer.continuous,,850.0,current_in_B
line98to99,overhead_line,rating.summer.continuous,,850.0,current_in_C
line98to99,overhead_line,rating.winter.continuous,,900.0,current_out_A
line98to99,overhead_line,rating.winter.continuous,,900.0,current_out_B
line98to99,overhead_line,rating.winter.continuous,,900.0,current_out_C
line98to99,overhead_line,rating.winter.continuous,,900.0,current_in_A
line98to99,overhead_line,rating.winter.continuous,,900.0,current_in_B
line98to99,overhead_line,rating.winter.continuous,,900.0,current_in_C
line99to100,overhead_line,rating.summer.continuous,,850.0,current_out_A
line99to100,overhead_line,rating.summer.continuous,,850.0,current_out_B
line99to100,overhead_line,rating.summer.continuous,,850.0,current_out_C
line99to100,overhead_line,rating.summer.continuous,,850.0,current_in_A
line99to100,overhead_line,rating.summer.continuous,,850.0,current_in_B
line99to100,overhead_line,rating.summer.continuous,,850.0,current_in_C
line99to100,overhead_line,rating.winter.continuous,,900.0,current_out_A
line99to100,overhead_line,rating.winter.continuous,,900.0,current_out_B
line99to100,overhead_line,rating.winter.continuous,,900.0,current_out_C
line99to100,overhead_line,rating.winter.continuous,,900.0,current_in_A
line99to100,overhead_line,rating.winter.continuous,,900.0,current_in_B
line99to100,overhead_line,rating.winter.continuous,,900.0,current_in_C
line100to450,overhead_line,rating.summer.continuous,,850.0,current_out_A
line100to450,overhead_line,rating.summer.continuous,,850.0,current_out_B
line100to450,overhead_line,rating.summer.continuous,,850.0,current_out_C
line100to450,overhead_line,rating.summer.continuous,,850.0,current_in_A
line100to450,overhead_line,rating.summer.continuous,,850.0,current_in_B
line100to450,overhead_line,rating.summer.continuous,,850.0,current_in_C
line100to450,overhead_line,rating.winter.continuous,,900.0,current_out_A
line100to450,overhead_line,rating.winter.continuous,,900.0,current_out_B
line100to450,overhead_line,rating.winter.continuous,,900.0,current_out_C
line100to450,overhead_line,rating.winter.continuous,,900.0,current_in_A
line100to450,overhead_line,rating.winter.continuous,,900.0,current_in_B
line100to450,overhead_line,rating.winter.continuous,,900.0,current_in_C
line101to102,overhead_line,rating.summer.continuous,,850.0,current_out_A
line101to102,overhead_line,rating.summer.continuous,,850.0,current_out_B
line101to102,overhead_line,rating.summer.continuous,,850.0,current_out_C
line101to102,overhead_line,rating.summer.continuous,,850.0,current_in_A
line101to102,overhead_line,rating.summer.continuous,,850.0,current_in_B
line101to102,overhead_line,rating.summer.continuous,,850.0,current_in_C
line101to102,overhead_line,rating.winter.continuous,,900.0,current_out_A
line101to102,overhead_line,rating.winter.continuous,,900.0,current_out_B
line101to102,overhead_line,rating.winter.continuous,,900.0,current_out_C
line101to102,overhead_line,rating.winter.continuous,,900.0,current_in_A
line101to102,overhead_line,rating.winter.continuous,,900.0,current_in_B
line101to102,overhead_line,rating.winter.continuous,,900.0,current_in_C
line101to105,overhead_line,rating.summer.continuous,,850.0,current_out_A
line101to105,overhead_line,rating.summer.continuous,,850.0,current_out_B
line101to105,overhead_line,rating.summer.continuous,,850.0,current_out_C
line101to105,overhead_line,rating.summer.continuous,,850.0,current_in_A
line101to105,overhead_line,rating.summer.continuous,,850.0,current_in_B
line101to105,overhead_line,rating.summer.continuous,,850.0,current_in_C
line101to105,overhead_line,rating.winter.continuous,,900.0,current_out_A
line101to105,overhead_line,rating.winter.continuous,,900.0,current_out_B
line101to105,overhead_line,rating.winter.continuous,,900.0,current_out_C
line101to105,overhead_line,rating.winter.continuous,,900.0,current_in_A
line101to105,overhead_line,rating.winter.continuous,,900.0,current_in_B
line101to105,overhead_line,rating.winter.continuous,,900.0,current_in_C
line102to103,overhead_line,rating.summer.continuous,,850.0,current_out_A
line102to103,overhead_line,rating.summer.continuous,,850.0,current_out_B
line102to103,overhead_line,rating.summer.continuous,,850.0,current_out_C
line102to103,overhead_line,rating.summer.continuous,,850.0,current_in_A
line102to103,overhead_line,rating.summer.continuous,,850.0,current_in_B
line102to103,overhead_line,rating.summer.continuous,,850.0,current_in_C
line102to103,overhead_line,rating.winter.continuous,,900.0,current_out_A
line102to103,overhead_line,rating.winter.continuous,,900.0,current_out_B
line102to103,overhead_line,rating.winter.continuous,,900.0,current_out_C
line102to103,overhead_line,rating.winter.continuous,,900.0,current_in_A
line102to103,overhead_line,rating.winter.continuous,,900.0,current_in_B
line102to103,overhead_line,rating.winter.continuous,,900.0,current_in_C
line103to104,overhead_line,rating.summer.continuous,,850.0,current_out_A
line103to104,overhead_line,rating.summer.continuous,,850.0,current_out_B
line103to104,overhead_line,rating.summer.continuous,,850.0,current_out_C
line103to104,overhead_line,rating.summer.continuous,,850.0,current_in_A
line103to104,overhead_line,rating.summer.continuous,,850.0,current_in_B
line103to104,overhead_line,rating.summer.continuous,,850.0,current_in_C
line103to104,overhead_line,rating.winter.continuous,,900.0,current_out_A
line103to104,overhead_line,rating.winter.continuous,,900.0,current_out_B
line103to104,overhead_line,rating.winter.continuous,,900.0,current_out_C
line103to104,overhead_line,rating.winter.continuous,,900.0,current_in_A
line103to104,overhead_line,rating.winter.continuous,,900.0,current_in_B
line103to104,overhead_line,rating.winter.continuous,,900.0,current_in_C
line105to106,overhead_line,rating.summer.continuous,,850.0,current_out_A
line105to106,overhead_line,rating.summer.continuous,,850.0,current_out_B
line105to106,overhead_line,rating.summer.continuous,,850.0,current_out_C
line105to106,overhead_line,rating.summer.continuous,,850.0,current_in_A
line105to106,overhead_line,rating.summer.continuous,,850.0,current_in_B
line105to106,overhead_line,rating.summer.continuous,,850.0,current_in_C
line105to106,overhead_line,rating.winter.continuous,,900.0,current_out_A
line105to106,overhead_line,rating.winter.continuous,,900.0,current_out_B
line105to106,overhead_line,rating.winter.continuous,,900.0,current_out_C
line105to106,overhead_line,rating.winter.continuous,,900.0,current_in_A
line105to106,overhead_line,rating.winter.continuous,,900.0,current_in_B
line105to106,overhead_line,rating.winter.continuous,,900.0,current_in_C
line105to108,overhead_line,rating.summer.continuous,,850.0,current_out_A
line105to108,overhead_line,rating.summer.continuous,,850.0,current_out_B
line105to108,overhead_line,rating.summer.continuous,,850.0,current_out_C
line105to108,overhead_line,rating.summer.continuous,,850.0,current_in_A
line105to108,overhead_line,rating.summer.continuous,,850.0,current_in_B
line105to108,overhead_line,rating.summer.continuous,,850.0,current_in_C
line105to108,overhead_line,rating.winter.continuous,,900.0,current_out_A
line105to108,overhead_line,rating.winter.continuous,,900.0,current_out_B
line105to108,overhead_line,rating.winter.continuous,,900.0,current_out_C
line105to108,overhead_line,rating.winter.continuous,,900.0,current_in_A
line105to108,overhead_line,rating.winter.continuous,,900.0,current_in_B
line105to108,overhead_line,rating.winter.continuous,,900.0,current_in_C
line106to107,overhead_line,rating.summer.continuous,,850.0,current_out_A
line106to107,overhead_line,rating.summer.continuous,,850.0,current_out_B
line106to107,overhead_line,rating.summer.continuous,,850.0,current_out_C
line106to107,overhead_line,rating.summer.continuous,,850.0,current_in_A
line106to107,overhead_line,rating.summer.continuous,,850.0,current_in_B
line106to107,overhead_line,rating.summer.continuous,,850.0,current_in_C
line106to107,overhead_line,rating.winter.continuous,,900.0,current_out_A
line106to107,overhead_line,rating.winter.continuous,,900.0,current_out_B
line106to107,overhead_line,rating.winter.continuous,,900.0,current_out_C
line106to107,overhead_line,rating.winter.continuous,,900.0,current_in_A
line106to107,overhead_line,rating.winter.continuous,,900.0,current_in_B
line106to107,overhead_line,rating.winter.continuous,,900.0,current_in_C
line108to109,overhead_line,rating.summer.continuous,,850.0,current_out_A
line108to109,overhead_line,rating.summer.continuous,,850.0,current_out_B
line108to109,overhead_line,rating.summer.continuous,,850.0,current_out_C
line108to109,overhead_line,rating.summer.continuous,,850.0,current_in_A
line108to109,overhead_line,rating.summer.continuous,,850.0,current_in_B
line108to109,overhead_line,rating.summer.continuous,,850.0,current_in_C
line108to109,overhead_line,rating.winter.continuous,,900.0,current_out_A
line108to109,overhead_line,rating.winter.continuous,,900.0,current_out_B
line108to109,overhead_line,rating.winter.continuous,,900.0,current_out_C
line108to109,overhead_line,rating.winter.continuous,,900.0,current_in_A
line108to109,overhead_line,rating.winter.continuous,,900.0,current_in_B
line108to109,overhead_line,rating.winter.continuous,,900.0,current_in_C
line108to300,overhead_line,rating.summer.continuous,,850.0,current_out_A
line108to300,overhead_line,rating.summer.continuous,,850.0,current_out_B
line108to300,overhead_line,rating.summer.continuous,,850.0,current_out_C
line108to300,overhead_line,rating.summer.continuous,,850.0,current_in_A
line108to300,overhead_line,rating.summer.continuous,,850.0,current_in_B
line108to300,overhead_line,rating.summer.continuous,,850.0,current_in_C
line108to300,overhead_line,rating.winter.continuous,,900.0,current_out_A
line108to300,overhead_line,rating.winter.continuous,,900.0,current_out_B
line108to300,overhead_line,rating.winter.continuous,,900.0,current_out_C
line108to300,overhead_line,rating.winter.continuous,,900.0,current_in_A
line108to300,overhead_line,rating.winter.continuous,,900.0,current_in_B
line108to300,overhead_line,rating.winter.continuous,,900.0,current_in_C
line109to110,overhead_line,rating.summer.continuous,,850.0,current_out_A
line109to110,overhead_line,rating.summer.continuous,,850.0,current_out_B
line109to110,overhead_line,rating.summer.continuous,,850.0,current_out_C
line109to110,overhead_line,rating.summer.continuous,,850.0,current_in_A
line109to110,overhead_line,rating.summer.continuous,,850.0,current_in_B
line109to110,overhead_line,rating.summer.continuous,,850.0,current_in_C
line109to110,overhead_line,rating.winter.continuous,,900.0,current_out_A
line109to110,overhead_line,rating.winter.continuous,,900.0,current_out_B
line109to110,overhead_line,rating.winter.continuous,,900.0,current_out_C
line109to110,overhead_line,rating.winter.continuous,,900.0,current_in_A
line109to110,overhead_line,rating.winter.continuous,,900.0,current_in_B
line109to110,overhead_line,rating.winter.continuous,,900.0,current_in_C
line110to111,overhead_line,rating.summer.continuous,,850.0,current_out_A
